skill_id:ID,skill_name,aliases[],:LABEL
8231,teleconference,teleconference,SKILL
8232,visiual,visiual,SKILL
8233,jdk7 8,jdk7 8,SKILL
8234,jaxrs 20,jaxrs 20,SKILL
8235,resteasy,resteasy,SKILL
8236,jersey or apache cxf,jersey or apache cxf,SKILL
8237,puppet and bamboo,puppet and bamboo,SKILL
8238,seattle,seattle,SKILL
8239,uc sales,uc sales,SKILL
8240,config  design experience,config  design experience,SKILL
8241,g4,g4,SKILL
8242,orgstore,orgstore,SKILL
8243,stubby,stubby,SKILL
8244,cto,cto,SKILL
8245,azure iaas experience understanding,azure iaas experience understanding,SKILL
8246,azure sdk api experience,azure sdk api experience,SKILL
8247,15 years of experience,15 years of experience,SKILL
8248,sharepoint onpremises,sharepoint onpremises,SKILL
8249,sharepoint online,sharepoint online,SKILL
8250,sharepoint taxonomy,sharepoint taxonomy,SKILL
8251,sharepoint on premises,sharepoint on premises,SKILL
8252,sharepoint 2013,sharepoint 2013,SKILL
8253,essential functions  monitor,essential functions  monitor,SKILL
8254,the community operations team,the community operations team,SKILL
8255,a public content contractor,a public content contractor,SKILL
8256,fresh graduate,fresh graduate,SKILL
8257,endpoint,endpoint,SKILL
8258,aws cloud formation,aws cloud formation,SKILL
8259,s3 etc,s3 etc,SKILL
8260,aws ecs and ec2,aws ecs and ec2,SKILL
8261,zendesk,zendesk,SKILL
8262,suppply chain,supply chain;suppply chain,SKILL
8263,ecommerce fulfillment,ecommerce fulfillment,SKILL
8264,sap r 3 fico,sap r 3 fico,SKILL
8265,resource modeling,resource modeling,SKILL
8266,business resiliency,business resiliency,SKILL
8267,vlookup,vlookup,SKILL
8268,sumproduct,sumproduct,SKILL
8269,mastercard,mastercard,SKILL
8270,sumifs,sumifs,SKILL
8271,pivot tables,pivot tables;pivot table,SKILL
8272,tenacity,tenacity,SKILL
8273,sql joins,sql joins,SKILL
8274,finance data,finance data,SKILL
8275,the data warehouse,the data warehouse,SKILL
8276,fpa work,fpa work,SKILL
8277,an equal opportunityaffirmative action employer,an equal opportunityaffirmative action employer,SKILL
8278,partner with payments finance,partner with payments finance,SKILL
8279,excel indexmatch,excel indexmatch,SKILL
8280,candidate,candidate,SKILL
8281,sql intermediate,sql intermediate,SKILL
8282,american express,american express,SKILL
8283,visa,visa,SKILL
8284,a finance data analyst,a finance data analyst,SKILL
8285,payments finance,payments finance,SKILL
8286,paypal,paypal,SKILL
8287,finance data analyst,finance data analyst,SKILL
8288,ensure,ensure,SKILL
8289,cim,cim,SKILL
8290,cef,cef,SKILL
8291,application / service delivery log analysis,application / service delivery log analysis,SKILL
8292,apache tomcat server,apache tomcat server,SKILL
8293,the operating systems,the operating systems;oss operating systems;operating systems;mobile operating systems;the operating system,SKILL
8294,service delivery platforms,service delivery platforms,SKILL
8295,idmf cim,idmf cim,SKILL
8296,w.r.t cyber,w.r.t cyber,SKILL
8297,qualificationsstrong,qualificationsstrong,SKILL
8298,security operations,security operations,SKILL
8299,information model,information model,SKILL
8300,arcsight cef,arcsight cef,SKILL
8301,splunk cim,splunk cim,SKILL
8302,standard for application,standard for application,SKILL
8303,apex systems,apex systems,SKILL
8304,"the operating systems, service delivery platforms & security controlsanalyze","the operating systems, service delivery platforms & security controlsanalyze",SKILL
8305,financial company,financial company,SKILL
8306,knowledge of security operations,knowledge of security operations,SKILL
8307,apache tomcat server) & security controls,apache tomcat server) & security controls,SKILL
8308,log & security,log & security,SKILL
8309,apache web server,apache web server,SKILL
8310,security monitoring / soc,security monitoring / soc,SKILL
8311,soc manager,soc manager,SKILL
8312,soc analyst opportunity!apex systems,soc analyst opportunity!apex systems,SKILL
8313,sql injection,sql injection,SKILL
8314,filemaker,filemaker,SKILL
8315,princeton softtech,princeton softtech,SKILL
8316,vantage,vantage,SKILL
8317,ibm mvs,ibm mvs,SKILL
8318,expediter,expediter,SKILL
8319,engineerbeanshell,engineerbeanshell,SKILL
8320,qa performance,performance;qa performance,SKILL
8321,willing to work nig,willing to work nig,SKILL
8322,levels 13 tech support experience,levels 13 tech support experience,SKILL
8323,ms operating systems,mobile operating systems;oss operating systems;ms operating systems;operating systems,SKILL
8324,any ticketing system,any ticketing system,SKILL
8325,diagnosing  troubleshooting,diagnosing  troubleshooting,SKILL
8326,lan administration,lan administration,SKILL
8327,omnigraffle,omnigraffle,SKILL
8328,indesign,indesign,SKILL
8329,google webmaster,google webmaster,SKILL
8330,seo campaign,seo campaign,SKILL
8331,ibm db2,ibm db2,SKILL
8332,share point,share point,SKILL
8333,qmanager,qmanager,SKILL
8334,curam,curam,SKILL
8335,altera,altera,SKILL
8336,jstl,jstl,SKILL
8337,and icefaces,and icefaces,SKILL
8338,opc ret,opc ret,SKILL
8339,sr software development engineer,sr software development engineer,SKILL
8340,desk quant,desk quant,SKILL
8341,credit trading,credit trading,SKILL
8342,the service strategy,the service strategy,SKILL
8343,availability management reports for customers and management,availability management reports for customers and management,SKILL
8344,itil v3 foundation,itil v3 foundation,SKILL
8345,it service strategies,it service strategies,SKILL
8346,service management processes,service management processes,SKILL
8347,the operations team,the operations team,SKILL
8348,prepare status,prepare status,SKILL
8349,responsibilities key accountabilities support,responsibilities key accountabilities support,SKILL
8350,commercialunderstand,commercialunderstand,SKILL
8351,customer requirements,customer requirements,SKILL
8352,customers,customers;customer,SKILL
8353,strong,strong,SKILL
8354,education bs,education bs,SKILL
8355,olas and service management processes,olas and service management processes,SKILL
8356,customers and management,customers and management,SKILL
8357,frontend ui,frontend ui,SKILL
8358,application design,application design,SKILL
8359,xml developer,xml developer,SKILL
8360,staffing  consulting,staffing  consulting,SKILL
8361,architectural diagrams,architectural diagrams,SKILL
8362,togaf,togaf,SKILL
8363,financial services or capital market,financial services or capital market,SKILL
8364,togaf framework,togaf framework,SKILL
8365,tibco messaging or mq messaging,tibco messaging or mq messaging,SKILL
8366,front office development experience,front office development experience,SKILL
8367,equities or equities derivatives experience,equities or equities derivatives experience,SKILL
8368,datastax,datastax,SKILL
8369,opscenter,opscenter,SKILL
8370,cassandra cluster,cassandra cluster,SKILL
8371,fluid systems,fluid systems,SKILL
8372,cisco fabric manager,cisco fabric manager,SKILL
8373,andcognos,andcognos,SKILL
8374,teradata  and business intelligence,teradata  and business intelligence,SKILL
8375,andfastload,andfastload,SKILL
8376,tpt  anderwin,tpt  anderwin,SKILL
8377,tpump,tpump,SKILL
8378,multiload,multiload,SKILL
8379,oracle 11g in a supercluster,oracle 11g in a supercluster,SKILL
8380,sql 2012,sql 2012,SKILL
8381,asp net web forms,asp net web forms,SKILL
8382,continuous deliver cd,continuous delivery;continuous deliver cd,SKILL
8383,road mapping,road mapping,SKILL
8384,nerc,nerc,SKILL
8385,energy industry experience,energy industry experience,SKILL
8386,ba bs,ba bs,SKILL
8387,saml 20,saml 20,SKILL
8388,okta admin,okta admin,SKILL
8389,xstream,xstream,SKILL
8390,jboss server,jboss server,SKILL
8391,chef and puppet,chef and puppet,SKILL
8392,jira and bamboo,jira and bamboo,SKILL
8393,ant and maven,ant and maven,SKILL
8394,identity,identity,SKILL
8395,cyberark,cyberark,SKILL
8396,cicd,cicd,SKILL
8397,java lead,java lead,SKILL
8398,a technical gameplay designer,a technical gameplay designer,SKILL
8399,prototype,prototype,SKILL
8400,qa identify,qa identify,SKILL
8401,california ca.duties collaborate,california ca.duties collaborate,SKILL
8402,san admin,san admin,SKILL
8403,gisp,gisp,SKILL
8404,gcfe,gcfe,SKILL
8405,gcfa,gcfa,SKILL
8406,ecsa,ecsa,SKILL
8407,ca siteminder,ca siteminder,SKILL
8408,risk minder,risk minder,SKILL
8409,auth minder,auth minder,SKILL
8410,kana enterprise,kana enterprise,SKILL
8411,kana self service,kana self service,SKILL
8412,skype for business,skype for business,SKILL
8413,microsoft skype,microsoft skype,SKILL
8414,exchange 2010 2016,exchange 2010 2016,SKILL
8415,proofpoint,proofpoint,SKILL
8416,apple os,apple os,SKILL
8417,sms,sms,SKILL
8418,it asset management,asset management;it asset management,SKILL
8419,user experience ux,user experience;user experience ux,SKILL
8420,front end development lead,front end development lead,SKILL
8421,conceptsajax,conceptsajax,SKILL
8422,quality assurance qacommunicates,quality assurance qacommunicates,SKILL
8423,"quality assurance qacommunicates with managers, team leads and product owners","quality assurance qacommunicates with managers, team leads and product owners",SKILL
8424,ntt datantt data,ntt datantt data,SKILL
8425,jquerybasic,jquerybasic,SKILL
8426,ux designers,ux designers,SKILL
8427,a front end development lead,a front end development lead,SKILL
8428,vms platform,vms platform,SKILL
8429,senior technical analyst,senior technical analyst,SKILL
8430,cloud exchange,cloud exchange,SKILL
8431,nlayer,nlayer,SKILL
8432,skeleton,skeleton,SKILL
8433,solid principles,solid principles,SKILL
8434,strong web security,strong web security,SKILL
8435,edi and 852,edi and 852,SKILL
